AÑO;TRIMESTRE;ID Nacionalidad;;RESIDENCIA;;Motivo Principal (*);;Frontera (*);;Total Noches;Dias Turista;GPDI;GTI;DIVISAS;FACTOR EXPANSION
2018;1;9988;Resto Europa;14;Resto Europa;4;Visita Familiares/Amigos;2;Frontera;24,68176967;25252,61179;24,73704104;610,5539492;624674,8942;1023,128087
2018;1;9988;Resto Europa;14;Resto Europa;5;Salud;1;Aeropuertos;50;1274,966533;180,0700179;9003,500896;229583,2464;25,49933066
2018;1;9988;Resto Europa;14;Resto Europa;5;Salud;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Europa;14;Resto Europa;6;Estudios;1;Aeropuertos;70,39338779;20273,95202;27,90893152;1964,60424;565824,3387;288,0093239
2018;1;9988;Resto Europa;14;Resto Europa;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Europa;14;Resto Europa;7;Otro;1;Aeropuertos;48,12777486;11495,46645;68,70878324;3306,80085;789839,5123;238,8530631
2018;1;9988;Resto Europa;14;Resto Europa;7;Otro;2;Frontera;0;0;0;0;0;0
2018;1;9988;Australia;15;Australia;1;Vacaciones;1;Aeropuertos;11,72086426;117948,0055;129,4904065;1517,739477;15273135,17;10063,08092
2018;1;9988;Australia;15;Australia;1;Vacaciones;2;Frontera;11,94513281;38393,0961;101,3854376;1211,062518;3892500,85;3214,120488
2018;1;9988;Australia;15;Australia;2;Negocios/Profesionales;1;Aeropuertos;13,75893978;8024,194157;76,51919291;1052,822967;614004,8606;583,198581
2018;1;9988;Australia;15;Australia;2;Negocios/Profesionales;2;Frontera;0;0;0;0;0;0
2018;1;9988;Australia;15;Australia;3;Congresos/Seminarios;1;Aeropuertos;10;220,2836879;90,59398141;905,9398141;19956,37633;22,02836879
2018;1;9988;Australia;15;Australia;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;1;9988;Australia;15;Australia;4;Visita Familiares/Amigos;1;Aeropuertos;34,93761346;109530,1884;50,22269662;1754,661161;5500901,422;3135,022045
2018;1;9988;Australia;15;Australia;4;Visita Familiares/Amigos;2;Frontera;30,41240629;3759,582232;46,15349041;1403,638702;173517,8425;123,6200186
2018;1;9988;Australia;15;Australia;5;Salud;1;Aeropuertos;1;44,05673759;0;0;0;44,05673759
2018;1;9988;Australia;15;Australia;5;Salud;2;Frontera;0;0;0;0;0;0
2018;1;9988;Australia;15;Australia;6;Estudios;1;Aeropuertos;21;381,5708502;56,26955367;1181,660627;21470,82143;18,17004049
2018;1;9988;Australia;15;Australia;7;Otro;1;Aeropuertos;3,131593781;6282,893393;227,7079006;713,0886454;1430664,464;2006,292588
2018;1;9988;Australia;15;Australia;7;Otro;2;Frontera;0;0;0;0;0;0
2018;1;9988;China;16;China;1;Vacaciones;1;Aeropuertos;8,484651296;39843,96611;212,3922132;1802,073867;8462548,146;4696,005142
2018;1;9988;China;16;China;1;Vacaciones;2;Frontera;9,1044429;12706,57609;162,8123659;1482,315889;2068787,716;1395,645646
2018;1;9988;China;16;China;2;Negocios/Profesionales;1;Aeropuertos;11,08839418;35120,57114;156,2066627;1732,081049;5486067,209;3167,327079
2018;1;9988;China;16;China;2;Negocios/Profesionales;2;Frontera;0;0;0;0;0;0
2018;1;9988;China;16;China;3;Congresos/Seminarios;1;Aeropuertos;20;823,6879433;52,17759091;1043,551818;42978,05254;41,18439716
2018;1;9988;China;16;China;4;Visita Familiares/Amigos;1;Aeropuertos;16,05782384;5243,373272;76,47257662;1227,983164;400974,2643;326,5307507
2018;1;9988;China;16;China;4;Visita Familiares/Amigos;2;Frontera;32,89267704;1765,63544;70,43622257;2316,835921;124364,6908;53,67867863
2018;1;9988;China;16;China;6;Estudios;1;Aeropuertos;88,66666667;13173,73867;48,01316854;4257,167611;632512,9349;148,576
2018;1;9988;China;16;China;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Asia;17;Resto Asia;1;Vacaciones;1;Aeropuertos;9,288685711;47423,14907;119,1951884;1107,166643;5652611,187;5105,474611
2018;1;9988;Resto Asia;17;Resto Asia;1;Vacaciones;2;Frontera;10,38522162;90364,1741;94,62249336;982,6755641;8550483,464;8701,227319
2018;1;9988;Resto Asia;17;Resto Asia;2;Negocios/Profesionales;1;Aeropuertos;18,2883671;75658,68127;86,30345102;1578,349194;6529605,293;4136,983956
2018;1;9988;Resto Asia;17;Resto Asia;2;Negocios/Profesionales;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Asia;17;Resto Asia;3;Congresos/Seminarios;1;Aeropuertos;6;328,6788991;108,543415;651,2604901;35675,93015;54,77981651
2018;1;9988;Resto Asia;17;Resto Asia;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Asia;17;Resto Asia;4;Visita Familiares/Amigos;1;Aeropuertos;26,3010825;19065,01431;70,92379301;1865,372531;1352163,128;724,8756513
2018;1;9988;Resto Asia;17;Resto Asia;4;Visita Familiares/Amigos;2;Frontera;18,7145104;6263,046498;35,50738573;664,5033394;222384,4079;334,6625889
2018;1;9988;Resto Asia;17;Resto Asia;6;Estudios;1;Aeropuertos;92,8;12708,91743;20,8599792;1935,80607;265107,7533;136,9495413
2018;1;9988;Resto Asia;17;Resto Asia;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Asia;17;Resto Asia;7;Otro;1;Aeropuertos;1;136,9495413;397,1878201;397,1878201;54394,68976;136,9495413
2018;1;9988;Resto Asia;17;Resto Asia;7;Otro;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Mundo;18;Resto Mundo;1;Vacaciones;1;Aeropuertos;14,72085602;35491,82543;82,64337846;1216,581276;2933164,361;2410,989237
2018;1;9988;Resto Mundo;18;Resto Mundo;1;Vacaciones;2;Frontera;15,98166057;129307,8961;60,24966591;962,8897099;7790757,536;8091,017545
2018;1;9988;Resto Mundo;18;Resto Mundo;2;Negocios/Profesionales;1;Aeropuertos;8,689743166;8400,41584;132,3147703;1149,781371;1111499,092;966,7047321
2018;1;9988;Resto Mundo;18;Resto Mundo;2;Negocios/Profesionales;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Mundo;18;Resto Mundo;3;Congresos/Seminarios;1;Aeropuertos;6,61343984;425,8000944;95,97577354;634,7300044;40866,49344;64,38405803
2018;1;9988;Resto Mundo;18;Resto Mundo;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Mundo;18;Resto Mundo;4;Visita Familiares/Amigos;1;Aeropuertos;27,94620664;44212,63046;39,05721233;1091,500927;1726822,096;1582,06196
2018;1;9988;Resto Mundo;18;Resto Mundo;4;Visita Familiares/Amigos;2;Frontera;30,4201465;9466,536107;25,67334539;780,986928;243037,6511;311,1929822
2018;1;9988;Resto Mundo;18;Resto Mundo;6;Estudios;1;Aeropuertos;19,6;1780,663968;34,72777457;680,6643816;61838,49685;90,85020243
2018;1;9988;Resto Mundo;18;Resto Mundo;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;1;9988;Resto Mundo;18;Resto Mundo;7;Otro;1;Aeropuertos;1,902554471;439,651704;119,5595672;227,4685892;52564,56745;231,0849495
2018;1;9988;Resto Mundo;18;Resto Mundo;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;Argentina;1;Argentina;1;Vacaciones;1;Aeropuertos;4,649983862;241293,266;117,260905;545,261316;28294266,74;51891,20504
2018;2;9988;Argentina;1;Argentina;1;Vacaciones;2;Frontera;3,88300433;696121,9624;52,08368745;202,2411839;36256598,72;179274,0629
2018;2;9988;Argentina;1;Argentina;2;Negocios/Profesionales;1;Aeropuertos;4,390218641;96242,02395;175,8455208;772,0002835;16923728,83;21921,92048
2018;2;9988;Argentina;1;Argentina;2;Negocios/Profesionales;2;Frontera;4,106505058;39981,18708;69,45991428;285,2374893;2777089,827;9736,061813
2018;2;9988;Argentina;1;Argentina;3;Congresos/Seminarios;1;Aeropuertos;3,861111111;11060,44142;174,9493518;675,4988863;1935017,058;2864,574757
2018;2;9988;Argentina;1;Argentina;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Argentina;1;Argentina;4;Visita Familiares/Amigos;1;Aeropuertos;8,055110835;166761,8452;54,00528649;435,0185684;9006021,227;20702,61336
2018;2;9988;Argentina;1;Argentina;4;Visita Familiares/Amigos;2;Frontera;8,070259596;623174,6361;19,36097724;156,2481124;12065269,95;77218,66052
2018;2;9988;Argentina;1;Argentina;5;Salud;1;Aeropuertos;5,222222222;3739,861489;148,5946428;775,9942457;555723,382;716,1436893
2018;2;9988;Argentina;1;Argentina;5;Salud;2;Frontera;0;0;0;0;0;0
2018;2;9988;Argentina;1;Argentina;6;Estudios;1;Aeropuertos;7,282063352;6831,895247;84,11056693;612,4984769;574634,5824;938,181243
2018;2;9988;Argentina;1;Argentina;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Argentina;1;Argentina;7;Otro;1;Aeropuertos;2,384178415;63551,76676;155,027777;369,6138797;9852289,128;26655,62542
2018;2;9988;Argentina;1;Argentina;7;Otro;2;Frontera;2,855041765;129347,6668;49,132583;140,2755765;6355184,975;45304,99987
2018;2;9988;Bolivia;2;Bolivia;1;Vacaciones;1;Aeropuertos;7,039643067;8704,062081;107,1148133;754,0500529;932333,9848;1236,435143
2018;2;9988;Bolivia;2;Bolivia;1;Vacaciones;2;Frontera;7,211483663;239214,2656;28,13229553;202,8755896;6729646,413;33171,29689
2018;2;9988;Bolivia;2;Bolivia;2;Negocios/Profesionales;1;Aeropuertos;8,51140318;6130,300165;142,1687906;1210,055897;871537,3606;720,2455383
2018;2;9988;Bolivia;2;Bolivia;2;Negocios/Profesionales;2;Frontera;6,139100259;99768,25135;45,23881428;277,7256164;4513397,394;16251,2823
2018;2;9988;Bolivia;2;Bolivia;3;Congresos/Seminarios;1;Aeropuertos;3,881119109;1147,313195;176,8049607;686,2011115;202850,6643;295,614013
2018;2;9988;Bolivia;2;Bolivia;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Bolivia;2;Bolivia;4;Visita Familiares/Amigos;1;Aeropuertos;12,91724801;19329,62885;57,15847275;738,3301684;1104852,064;1496,420045
2018;2;9988;Bolivia;2;Bolivia;4;Visita Familiares/Amigos;2;Frontera;11,29581383;634320,2457;14,40887314;162,7599485;9139839,947;56155,33816
2018;2;9988;Bolivia;2;Bolivia;5;Salud;1;Aeropuertos;11,23577236;16189,14286;127,9654096;1437,790212;2071650,297;1440,857143
2018;2;9988;Bolivia;2;Bolivia;5;Salud;2;Frontera;0;0;0;0;0;0
2018;2;9988;Bolivia;2;Bolivia;6;Estudios;1;Aeropuertos;33,47058824;6665,428571;35,23485535;1179,331335;234855,4116;199,1428571
2018;2;9988;Bolivia;2;Bolivia;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Bolivia;2;Bolivia;7;Otro;1;Aeropuertos;7,647058824;1522,857143;82,35705719;629,7892609;125418,0328;199,1428571
2018;2;9988;Bolivia;2;Bolivia;7;Otro;2;Frontera;5,771407598;27726,29836;27,22047986;157,1004843;754723,1459;4804,079055
2018;2;9988;Perú;3;Perú;1;Vacaciones;1;Aeropuertos;8,654538681;57240,3275;79,7944154;690,5838546;4567458,47;6613,908563
2018;2;9988;Perú;3;Perú;1;Vacaciones;2;Frontera;5,279101273;101788,8088;33,51485475;176,9283124;3411437,143;19281,46545
2018;2;9988;Perú;3;Perú;2;Negocios/Profesionales;1;Aeropuertos;7,68794599;41528,86249;122,7583893;943,7598671;5098016,271;5401,815068
2018;2;9988;Perú;3;Perú;2;Negocios/Profesionales;2;Frontera;4,707541437;15207,73976;50,9204575;239,7101637;774385,0662;3230,505767
2018;2;9988;Perú;3;Perú;3;Congresos/Seminarios;1;Aeropuertos;4,419670543;3617,838567;169,5459372;749,3371844;613389,8305;818,5765278
2018;2;9988;Perú;3;Perú;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Perú;3;Perú;4;Visita Familiares/Amigos;1;Aeropuertos;24,28779433;234893,7368;20,93034662;508,3519541;4916407,331;9671,266711
2018;2;9988;Perú;3;Perú;4;Visita Familiares/Amigos;2;Frontera;13,90684138;428154,1753;9,46067004;131,5680376;4050625,379;30787,30558
2018;2;9988;Perú;3;Perú;5;Salud;1;Aeropuertos;25,5;6972,653903;37,70919853;961,5845626;262933,1903;273,437408
2018;2;9988;Perú;3;Perú;5;Salud;2;Frontera;0;0;0;0;0;0
2018;2;9988;Perú;3;Perú;6;Estudios;1;Aeropuertos;8,028571429;9604,488954;90,14800602;723,7597055;865825,5281;1196,28866
2018;2;9988;Perú;3;Perú;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Perú;3;Perú;7;Otro;1;Aeropuertos;10,29809903;3559,212588;40,32800317;415,3017703;143535,9365;345,6184076
2018;2;9988;Perú;3;Perú;7;Otro;2;Frontera;6,339375929;39772,29212;14,50585666;91,95807856;576931,1687;6273,849756
2018;2;9988;Brasil;4;Brasil;1;Vacaciones;1;Aeropuertos;6,940963627;651728,8266;115,4100455;801,0569279;75216053,52;93896,01525
2018;2;9988;Brasil;4;Brasil;1;Vacaciones;2;Frontera;6,23800427;56433,20673;47,40123523;295,6891078;2675003,707;9046,676516
2018;2;9988;Brasil;4;Brasil;2;Negocios/Profesionales;1;Aeropuertos;5,687911061;84725,35226;179,7811625;1022,579263;15232022,32;14895,68865
2018;2;9988;Brasil;4;Brasil;2;Negocios/Profesionales;2;Frontera;5,235318176;1155,176326;74,37106123;389,3561686;85911,68928;220,6506438
2018;2;9988;Brasil;4;Brasil;3;Congresos/Seminarios;1;Aeropuertos;5,047685329;5198,897216;189,3255795;955,6559503;984284,2283;1029,956678
2018;2;9988;Brasil;4;Brasil;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Brasil;4;Brasil;4;Visita Familiares/Amigos;1;Aeropuertos;11,35005092;55449,32666;65,2002334;740,0259689;3615309,04;4885,381314
2018;2;9988;Brasil;4;Brasil;4;Visita Familiares/Amigos;2;Frontera;8,927173814;5909,360046;30,88382854;275,7053055;182503,6625;661,9519423
2018;2;9988;Brasil;4;Brasil;6;Estudios;1;Aeropuertos;44,35714286;39596,15908;23,68041557;1050,395576;937653,5021;892,6670324
2018;2;9988;Brasil;4;Brasil;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Brasil;4;Brasil;7;Otro;1;Aeropuertos;1,857142857;2486,715304;143,1554212;265,8600679;355986,7767;1339,000549
2018;2;9988;Brasil;4;Brasil;7;Otro;2;Frontera;1,441158105;1377,967363;57,18170456;82,40787696;78794,52266;956,1528043
2018;2;9988;EE.UU.;5;EE.UU.;1;Vacaciones;1;Aeropuertos;10,66222652;177640,6009;105,6045239;1125,979356;18759651,1;16660,7416
2018;2;9988;EE.UU.;5;EE.UU.;1;Vacaciones;2;Frontera;14,15894234;41758,26868;55,6985076;788,6319573;2325873,246;2949,250565
2018;2;9988;EE.UU.;5;EE.UU.;2;Negocios/Profesionales;1;Aeropuertos;9,708257701;95126,72565;137,1658587;1331,641504;13048139,01;9798,537346
2018;2;9988;EE.UU.;5;EE.UU.;2;Negocios/Profesionales;2;Frontera;12,88154188;783,3174114;58,19655797;749,6613986;45586,37714;60,80928967
2018;2;9988;EE.UU.;5;EE.UU.;3;Congresos/Seminarios;1;Aeropuertos;7,666666667;1445,988615;217,6681393;1668,789068;314745,6512;188,6072106
2018;2;9988;EE.UU.;5;EE.UU.;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;EE.UU.;5;EE.UU.;4;Visita Familiares/Amigos;1;Aeropuertos;19,39377394;197217,0192;42,32411944;820,8244045;8347036,678;10169,08931
2018;2;9988;EE.UU.;5;EE.UU.;4;Visita Familiares/Amigos;2;Frontera;27,80330443;6762,796802;18,19955007;506,0076311;123079,859;243,2371597
2018;2;9988;EE.UU.;5;EE.UU.;5;Salud;1;Aeropuertos;28;2045,192364;83,92857143;2350;171650,0734;73,04258443
2018;2;9988;EE.UU.;5;EE.UU.;6;Estudios;1;Aeropuertos;52,00254417;122438,9077;38,60300899;2007,45468;4726510,255;2354,479183
2018;2;9988;EE.UU.;5;EE.UU.;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;EE.UU.;5;EE.UU.;7;Otro;1;Aeropuertos;8,024247819;9558,776949;71,40007397;572,9318878;682497,3812;1191,236508
2018;2;9988;EE.UU.;5;EE.UU.;7;Otro;2;Frontera;12,8442488;3905,248231;31,19918534;400,730099;121840,5633;304,0464483
2018;2;9988;México;6;México;1;Vacaciones;1;Aeropuertos;11,69315918;31863,10423;88,45915419;1034,366971;2818583,25;2724,935471
2018;2;9988;México;6;México;1;Vacaciones;2;Frontera;16,47610301;13335,31206;41,84841995;689,4988777;558061,7392;809,372948
2018;2;9988;México;6;México;2;Negocios/Profesionales;1;Aeropuertos;12,26714083;60825,75404;123,1219694;1510,354538;7488986,629;4958,429587
2018;2;9988;México;6;México;2;Negocios/Profesionales;2;Frontera;17,55844269;293,0170814;54,34282417;954,175364;15923,37573;16,68810193
2018;2;9988;México;6;México;3;Congresos/Seminarios;1;Aeropuertos;7,8;2843,001934;232,1710629;1810,93429;660062,7808;364,4874275
2018;2;9988;México;6;México;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;México;6;México;4;Visita Familiares/Amigos;1;Aeropuertos;19,05385411;40963,44995;45,41352794;865,3027359;1860294,779;2149,87738
2018;2;9988;México;6;México;4;Visita Familiares/Amigos;2;Frontera;29,68772962;1981,727441;18,72706279;555,9639766;37111,9342;66,75240801
2018;2;9988;México;6;México;6;Estudios;1;Aeropuertos;34,81818182;6979,934236;96,09718211;3345,929159;670752,0114;200,4680851
2018;2;9988;México;6;México;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;México;6;México;7;Otro;1;Aeropuertos;7,819002926;3047,533039;127,5280892;997,1425025;388646,0653;389,7598029
2018;2;9988;México;6;México;7;Otro;2;Frontera;4,072210701;339,7873362;44,52510455;181,3156072;15129,06667;83,44050965
2018;2;9988;Canadá;7;Canadá;1;Vacaciones;1;Aeropuertos;19,46741981;50519,73676;60,522599;1178,218843;3057585,77;2595,091556
2018;2;9988;Canadá;7;Canadá;1;Vacaciones;2;Frontera;17,50536577;14030,57283;40,52125216;709,3393407;568536,3797;801,5012662
2018;2;9988;Canadá;7;Canadá;2;Negocios/Profesionales;1;Aeropuertos;17,40779498;32522,08414;105,1350949;1830,170177;3419212,401;1868,248344
2018;2;9988;Canadá;7;Canadá;2;Negocios/Profesionales;2;Frontera;22,11254198;365,4274288;53,9614273;1193,224326;19718,98563;16,52579921
2018;2;9988;Canadá;7;Canadá;3;Congresos/Seminarios;1;Aeropuertos;5,25;270,8671875;223,0812699;1171,176667;60425,39615;51,59375
2018;2;9988;Canadá;7;Canadá;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Canadá;7;Canadá;4;Visita Familiares/Amigos;1;Aeropuertos;34,97608394;89342,01596;33,5569446;1173,690511;2998045,08;2554,374472
2018;2;9988;Canadá;7;Canadá;4;Visita Familiares/Amigos;2;Frontera;37,79173206;2498,154315;15,05574163;568,9825537;37611,56591;66,10319714
2018;2;9988;Canadá;7;Canadá;5;Salud;1;Aeropuertos;60;2191,277533;68,28771189;4097,262713;149637,3288;36,52129222
2018;2;9988;Canadá;7;Canadá;6;Estudios;1;Aeropuertos;42,4;8203,40625;29,13117767;1235,161933;238974,885;193,4765625
2018;2;9988;Canadá;7;Canadá;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Canadá;7;Canadá;7;Otro;1;Aeropuertos;4,717946829;719,9927955;142,9149964;674,2653543;102897,7678;152,6072297
2018;2;9988;Canadá;7;Canadá;7;Otro;2;Frontera;6,568081775;542,7140031;59,22911429;389,0216661;32144,46972;82,62899606
2018;2;9988;Colombia;8;Colombia;1;Vacaciones;1;Aeropuertos;20,63210314;171069,6232;37,5312251;774,3481074;6420452,537;8291,429236
2018;2;9988;Colombia;8;Colombia;1;Vacaciones;2;Frontera;30,59790549;131650,5482;10,0233621;306,6938863;1319581,115;4302,6
2018;2;9988;Colombia;8;Colombia;2;Negocios/Profesionales;1;Aeropuertos;16,01748873;88370,1544;81,56209934;1306,420007;7207655,312;5517,104204
2018;2;9988;Colombia;8;Colombia;2;Negocios/Profesionales;2;Frontera;22,37747153;2990,102704;23,83976033;533,4735579;71283,33182;133,6211153
2018;2;9988;Colombia;8;Colombia;3;Congresos/Seminarios;1;Aeropuertos;10,77955328;6184,883726;89,10097571;960,4687153;551079,1747;573,7606711
2018;2;9988;Colombia;8;Colombia;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Colombia;8;Colombia;4;Visita Familiares/Amigos;1;Aeropuertos;30,01004028;196818,6858;23,62962063;709,1258669;4650750,879;6558,427913
2018;2;9988;Colombia;8;Colombia;4;Visita Familiares/Amigos;2;Frontera;41,1609698;51699,76313;7,126366587;293,3281599;368431,4645;1256,038509
2018;2;9988;Colombia;8;Colombia;6;Estudios;1;Aeropuertos;24,8428657;22367,8121;22,61097662;561,7214554;505758,0764;900,371655
2018;2;9988;Colombia;8;Colombia;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Colombia;8;Colombia;7;Otro;1;Aeropuertos;2,306345185;847,36173;147,6658866;340,5685066;125126,4211;367,4045565
2018;2;9988;Colombia;8;Colombia;7;Otro;2;Frontera;3,039459715;1380,862409;36,7428044;111,6782738;50736,7574;454,3117983
2018;2;9988;uruguay;9;uruguay;1;Vacaciones;1;Aeropuertos;5,793458518;49822,81694;116,4396354;674,5881977;5801350,641;8599,840111
2018;2;9988;uruguay;9;uruguay;1;Vacaciones;2;Frontera;8,332196124;8978,279819;33,9817043;283,1422249;305097,2499;1077,540625
2018;2;9988;uruguay;9;uruguay;2;Negocios/Profesionales;1;Aeropuertos;4,685855567;7672,718689;208,1693593;975,4515512;1597224,933;1637,421081
2018;2;9988;uruguay;9;uruguay;2;Negocios/Profesionales;2;Frontera;6,490054078;217,18313;57,35311746;372,2248339;12456,12957;33,4639939
2018;2;9988;uruguay;9;uruguay;3;Congresos/Seminarios;1;Aeropuertos;3,25039264;408,0574473;208,6023194;678,0394437;85121,72997;125,5409707
2018;2;9988;uruguay;9;uruguay;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;uruguay;9;uruguay;4;Visita Familiares/Amigos;1;Aeropuertos;18,06189887;43778,55254;31,27107032;564,8149096;1369002,195;2423,806759
2018;2;9988;uruguay;9;uruguay;4;Visita Familiares/Amigos;2;Frontera;21,14406758;6651,110647;9,136437681;193,1814558;60767,45793;314,5615488
2018;2;9988;uruguay;9;uruguay;5;Salud;1;Aeropuertos;3;188,2128713;256,4038805;769,2116416;48258,51056;62,73762376
2018;2;9988;uruguay;9;uruguay;5;Salud;2;Frontera;0;0;0;0;0;0
2018;2;9988;uruguay;9;uruguay;6;Estudios;1;Aeropuertos;11,1;3481,938119;114,8982611;1275,370698;400068,6351;313,6881188
2018;2;9988;uruguay;9;uruguay;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;uruguay;9;uruguay;7;Otro;1;Aeropuertos;2,537415481;931,9034299;237,8917632;603,6302427;221692,15;367,264816
2018;2;9988;uruguay;9;uruguay;7;Otro;2;Frontera;3,775726354;429,5930103;67,64050997;255,3920561;29057,8903;113,7775808
2018;2;9988;Resto América;9;Resto América;1;Vacaciones;1;Aeropuertos;16,48290824;147785,3426;57,45905389;947,0923128;8491605,966;8965,974964
2018;2;9988;Resto América;9;Resto América;1;Vacaciones;2;Frontera;24,78067889;381383,4593;14,28291787;353,9404014;5447268,628;15390,35557
2018;2;9988;Resto América;9;Resto América;2;Negocios/Profesionales;1;Aeropuertos;19,65258076;159946,9226;63,97628016;1257,299013;10232809,13;8138,723591
2018;2;9988;Resto América;9;Resto América;2;Negocios/Profesionales;2;Frontera;37,12287116;17743,29737;16,52107114;613,3095954;293138,2782;477,9613434
2018;2;9988;Resto América;9;Resto América;3;Congresos/Seminarios;1;Aeropuertos;5,031165876;4558,74857;189,568766;953,7519065;864196,3409;906,1018227
2018;2;9988;Resto América;9;Resto América;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto América;9;Resto América;4;Visita Familiares/Amigos;1;Aeropuertos;40,26413961;606284,0559;22,97957003;925,2526158;13932146,92;15057,66823
2018;2;9988;Resto América;9;Resto América;4;Visita Familiares/Amigos;2;Frontera;53,38429105;239846,9029;6,867916355;366,6388456;1647248,467;4492,836716
2018;2;9988;Resto América;9;Resto América;5;Salud;1;Aeropuertos;7,597980894;1109,0926;174,1051194;1322,847371;193098,6996;145,9720175
2018;2;9988;Resto América;9;Resto América;5;Salud;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto América;9;Resto América;6;Estudios;1;Aeropuertos;13,67941714;14112,60948;62,15166696;850,198578;877122,2046;1031,667457
2018;2;9988;Resto América;9;Resto América;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Resto América;9;Resto América;7;Otro;1;Aeropuertos;41,54432983;55142,21694;22,22800498;923,4475702;1225701,473;1327,310301
2018;2;9988;Resto América;9;Resto América;7;Otro;2;Frontera;68,38361606;111128,0665;6,414786455;438,6662941;712862,8159;1625,06859
2018;2;9988;Alemania;10;Alemania;1;Vacaciones;1;Aeropuertos;21,87679011;80934,59959;56,19029695;1229,263333;4547739,184;3699,564661
2018;2;9988;Alemania;10;Alemania;1;Vacaciones;2;Frontera;21,51886241;68341,78675;27,53921219;592,612518;1882078,967;3175,90147
2018;2;9988;Alemania;10;Alemania;2;Negocios/Profesionales;1;Aeropuertos;17,15318228;29080,03317;90,96787779;1560,38859;2645348,903;1695,314181
2018;2;9988;Alemania;10;Alemania;2;Negocios/Profesionales;2;Frontera;14,57571011;452,3552691;46,91727093;683,8525402;21223,27472;31,03487004
2018;2;9988;Alemania;10;Alemania;4;Visita Familiares/Amigos;1;Aeropuertos;38,93647485;77031,73566;29,87689202;1163,300855;2301468,848;1978,395218
2018;2;9988;Alemania;10;Alemania;4;Visita Familiares/Amigos;2;Frontera;29,25417178;5144,763041;15,489314;453,1270526;79688,85021;175,8642521
2018;2;9988;Alemania;10;Alemania;6;Estudios;1;Aeropuertos;100,1508786;31023,45244;35,11747112;3517,045586;1089465,195;309,7671521
2018;2;9988;Alemania;10;Alemania;6;Estudios;2;Frontera;0;0;0;0;0;0
2018;2;9988;Alemania;10;Alemania;7;Otro;1;Aeropuertos;86,42415315;20454,0929;23,89969087;2065,510544;488846,4972;236,6710248
2018;2;9988;Alemania;10;Alemania;7;Otro;2;Frontera;0;0;0;0;0;0
2018;2;9988;España;11;España;1;Vacaciones;1;Aeropuertos;17,81575626;46169,99805;72,79690982;1296,932002;3361033,184;2591,526141
2018;2;9988;España;11;España;1;Vacaciones;2;Frontera;16,38953503;27044,78151;35,23242406;577,4430485;952853,2109;1650,125001
2018;2;9988;España;11;España;2;Negocios/Profesionales;1;Aeropuertos;19,36774245;127317,8634;93,64895286;1813,768799;11923184,59;6573,706964
2018;2;9988;España;11;España;2;Negocios/Profesionales;2;Frontera;17,64868851;284,5851232;48,53582966;856,5937394;13812,57506;16,12500118
2018;2;9988;España;11;España;3;Congresos/Seminarios;1;Aeropuertos;4,866666667;1621,175627;130,2118589;633,6977134;211096,292;333,1182796
2018;2;9988;España;11;España;3;Congresos/Seminarios;2;Frontera;0;0;0;0;0;0
